,source,target
76,284443848,1344074302656815105
77,284443848,3352361115
78,284443848,259230350
79,284443848,1209128305049456640
80,284443848,36143596
81,284443848,200907712
82,284443848,304291538
83,284443848,19813188
84,284443848,20475325
85,284443848,1498062043739533315
86,284443848,2573690527
87,284443848,1106699707705933824
88,284443848,1496566902868656131
89,284443848,1565826966
90,284443848,14717395
91,284443848,2574523291
92,284443848,266348315
93,284443848,2767900889
94,284443848,1203726611608158213
95,284443848,18775261
96,284443848,1338427977462407168
97,284443848,1053967327199461377
98,284443848,22035782
99,284443848,2499409474
100,284443848,1498858019643404293
101,284443848,1893157008
102,284443848,424872826
103,284443848,1281405018
104,284443848,906576654906032129
105,284443848,224025770
106,284443848,1221740164185194496
107,284443848,997986631
108,284443848,1045410915213090816
109,284443848,386760455
110,284443848,2948668960
111,284443848,87926508
112,284443848,553529419
113,284443848,908433324707684352
114,284443848,3836106927
115,284443848,58456721
116,284443848,1369060114397863936
117,284443848,437390449
118,284443848,149496812
119,284443848,1436275812
120,284443848,3242111182
121,284443848,607095713
122,284443848,228672025
123,284443848,20764376
124,284443848,120040317
125,284443848,260387957
126,284443848,2999895740
127,284443848,894266328030343169
128,284443848,1180872687192809474
129,284443848,1330503866367008769
130,284443848,721392380507766784
131,284443848,20576185
132,284443848,2686249110
133,284443848,758355165263134721
134,284443848,1417458638462066715
135,284443848,1366735355097980931
136,284443848,1384766799280054272
137,284443848,1376242662731362311
138,284443848,1493804942
139,284443848,1361796810323410947
140,284443848,1353635949935210498
141,284443848,1320372420776177664
142,284443848,864213375852720128
143,284443848,331725490
144,284443848,2301836407
145,284443848,178067223
146,284443848,939547942377029632
147,284443848,631914461
148,284443848,267416151
149,284443848,4861219211
150,284443848,310171245
151,284443848,1022068009
152,284443848,20607064
153,284443848,445741003
154,284443848,8830542
155,284443848,199221008
156,284443848,171086009
157,284443848,457326936
158,284443848,366222690
0,18896884,3396658727
1,18896884,92587316
2,18896884,1492491678778802180
3,18896884,18228424
4,18896884,764352888898453505
5,18896884,1193478638114627584
6,18896884,468767902
7,18896884,383274843
8,18896884,1552224485180416005
9,18896884,126691171
10,18896884,1557362762686222337
11,18896884,4878296177
12,18896884,135945771
13,18896884,113484813
14,18896884,3297729082
15,18896884,906527482526011393
16,18896884,1369583598102319105
17,18896884,1163522736670617602
18,18896884,1165626494
19,18896884,141726525
20,18896884,798182169931694080
21,18896884,1415612940145864706
22,18896884,757306483705077760
23,18896884,102512297
24,18896884,1358497332229271554
25,18896884,869720078
26,18896884,14718241
27,18896884,1502364664604381195
28,18896884,26053754
29,18896884,210074754
30,18896884,1534491997196673024
31,18896884,3654275957
32,18896884,1491901762403549187
33,18896884,1428707463646359555
34,18896884,1350442914355294208
35,18896884,62478263
36,18896884,354774270
37,18896884,726572206566809601
38,18896884,636860948
39,18896884,1571466282309910528
40,18896884,181304083
41,18896884,1536478178310508548
42,18896884,122766824
43,18896884,776891171188666369
44,18896884,238617942
45,18896884,1452341415686688768
46,18896884,1556258995924598784
47,18896884,941275786702737408
48,18896884,1377783368058814467
49,18896884,1526900250404864000
50,18896884,1552307830467821569
51,18896884,859134183351963648
52,18896884,1381439032316559360
53,18896884,2319133424
54,18896884,2737628692
55,18896884,2291417194
56,18896884,20591516
57,18896884,23579821
58,18896884,1456589868721713152
59,18896884,2224682005
60,18896884,76654598
61,18896884,838136759254978562
62,18896884,415233380
63,18896884,571961671
64,18896884,37013085
65,18896884,917815638
66,18896884,835481471230050306
67,18896884,1264713831940489216
68,18896884,311468860
69,18896884,20712325
70,18896884,137326569
71,18896884,43384489
72,18896884,1284860332381540352
73,18896884,19716604
74,18896884,222556688
75,18896884,1355097382757797889
76,18896884,1347489496682684420
77,18896884,566278892
78,18896884,754350789087272960
79,18896884,747559554
80,18896884,1243990153506553856
81,18896884,2962620002
82,18896884,19614178
83,18896884,1350775481109417986
84,18896884,2446012387
85,18896884,773505232605212672
86,18896884,1513949872474374146
87,18896884,97927580
88,18896884,32471242
89,18896884,1058882709517467648
90,18896884,20936168
91,18896884,2965104040
92,18896884,29709833
93,18896884,573500951
94,18896884,22272333
95,18896884,1022013276
96,18896884,1201431733
97,18896884,1698519504
98,18896884,445960998
99,18896884,3123714132
100,18896884,324496678
101,18896884,385113988
102,18896884,12646372
103,18896884,14239472
104,18896884,1282717490045431810
105,18896884,1160992975536775170
106,18896884,116243463
107,18896884,2304412093
108,18896884,172838176
109,18896884,108977838
110,18896884,960526116816674816
111,18896884,1072032638192574464
112,18896884,90560031
113,18896884,217523159
114,18896884,1263604147292602369
115,18896884,33478186
116,18896884,1271813414483099651
117,18896884,370917913
118,18896884,880201796
119,18896884,56615297
120,18896884,2656381412
121,18896884,1502988529562963968
122,18896884,1448372460559216645
123,18896884,1521665575
124,18896884,305503504
125,18896884,1478007062781124608
126,18896884,1246050220116500482
127,18896884,119427222
128,18896884,831915913721106433
129,18896884,1471147816982663171
130,18896884,1477183203739844610
131,18896884,2599905763
132,18896884,440231466
133,18896884,1458139440581332995
134,18896884,51265394
135,18896884,730516436830068736
136,18896884,80031112
137,18896884,300523657
138,18896884,926412120970940416
139,18896884,1322692181644185600
140,18896884,1190158958629195778
141,18896884,247822584
142,18896884,831593749100818433
143,18896884,1107962150524354560
144,18896884,1459257023355404487
145,18896884,1457978575974457346
146,18896884,1356660087264325636
147,18896884,1917904034
148,18896884,1087316768
149,18896884,40849723
150,18896884,922758040973185024
151,18896884,1442546255259848706
152,18896884,19970298
153,18896884,26381806
154,18896884,1135658464804573185
155,18896884,594903343
156,18896884,1380554025372942339
157,18896884,1267854505124737025
158,18896884,60828876
159,18896884,996743185983471617
160,18896884,3035404913
161,18896884,589174914
162,18896884,4321969535
163,18896884,109281829
164,18896884,3092863403
165,18896884,1200925454
166,18896884,575593942
167,18896884,1182072387069730816
168,18896884,342876325
169,18896884,929954098190979072
170,18896884,38721611
171,18896884,2763415963
172,18896884,445198322
173,18896884,3012361048
174,18896884,172821680
175,18896884,957837441452290048
176,18896884,1369188858403885056
177,18896884,449073289
178,18896884,373907458
179,18896884,2575169586
180,18896884,456509440
181,18896884,577285538
182,18896884,1380796507134251009
183,18896884,2536962738
184,18896884,1171069748605530113
185,18896884,957751212379660288
186,18896884,1204526329129000961
187,18896884,463739686
188,18896884,1375763662607151106
189,18896884,730130816479662081
190,18896884,368971084
191,18896884,40443790
192,18896884,85877665
193,18896884,102089809
194,18896884,1239872424050601985
195,18896884,1222963761524498434
196,18896884,1363187808760913922
197,18896884,1331310001122635776
198,18896884,1279456139533565954
199,18896884,557916521
200,18896884,236396691
201,18896884,420234343
202,18896884,1346471577584431105
203,18896884,3004296382
204,18896884,31351557
205,18896884,1011193006765039616
206,18896884,4561615481
207,18896884,1483135430
208,18896884,482281512
209,18896884,1199357848960065536
210,18896884,292907709
211,18896884,1347660161830281221
212,18896884,914836975
213,18896884,64042756
214,18896884,100969840
215,18896884,18323658
216,18896884,803548964
217,18896884,227765037
218,18896884,218502251
219,18896884,2467796203
220,18896884,743062965797199872
221,18896884,937609323626270720
222,18896884,1325734293101027328
223,18896884,1330501163272310785
224,18896884,1089558595694456834
225,18896884,1327959918
226,18896884,288955712
227,18896884,1303648764649930754
228,18896884,321574877
229,18896884,179411840
230,18896884,203223679
231,18896884,1194569244991721472
232,18896884,777837818685100033
233,18896884,1179194472
234,18896884,2477222538
235,18896884,1270638723944906752
236,18896884,830548835206385664
237,18896884,1263051867141156864
238,18896884,1064923689299390465
239,18896884,29944068
240,18896884,18814621
241,18896884,109051177
242,18896884,1198506230056140800
243,18896884,1263827250039992320
244,18896884,47332715
245,18896884,3419034839
246,18896884,133748015
247,18896884,1163437659508924416
248,18896884,380527139
249,18896884,304975048
250,18896884,1272973414224072704
251,18896884,1132288294207840256
252,18896884,73369794
253,18896884,1584144517
254,18896884,245700468
255,18896884,329572146
256,18896884,46757679
257,18896884,1016745309421101057
258,18896884,3400505974
259,18896884,436162150
260,18896884,2267522467
261,18896884,185385281
262,18896884,1274984118422364160
263,18896884,18312817
264,18896884,533072027
265,18896884,154509828
266,18896884,959184282555121666
267,18896884,1256492093230452736
268,18896884,19419448
269,18896884,22433978
270,18896884,1280266526
271,18896884,2345459338
272,18896884,2312345285
273,18896884,103392241
274,18896884,1249924102745284613
275,18896884,1231674724083806215
276,18896884,1443746329
277,18896884,1188256051285463040
278,18896884,2229662660
279,18896884,1247500578
280,18896884,198162012
281,18896884,24209983
282,18896884,313595637
283,18896884,529470144
284,18896884,2538537726
285,18896884,881831830999228416
286,18896884,705829328903389184
287,18896884,2180174530
288,18896884,3500741663
289,18896884,822807126
290,18896884,902922424785797122
291,18896884,1198889334637809664
292,18896884,1200473270291705856
293,18896884,1920076351
294,18896884,93670048
295,18896884,1313704927
296,18896884,1429522386
297,18896884,24399848
298,18896884,1404579294
299,18896884,460311826
300,18896884,1052633093792821250
301,18896884,1129078436776108032
302,18896884,1644310579
303,18896884,22420687
304,18896884,1032410184977543168
305,18896884,1172760692291715072
306,18896884,888156798007619584
307,18896884,899965155647381505
308,18896884,729252802267107328
309,18896884,2777247413
310,18896884,340879334
311,18896884,435246157
312,18896884,720344622
313,18896884,811393478
314,18896884,14053627
315,18896884,734853078835417088
316,18896884,2758212142
317,18896884,1134364940540751872
318,18896884,276322189
319,18896884,399947840
320,18896884,1141278316080574464
321,18896884,303974470
322,18896884,1112429310755901442
323,18896884,1072805918826360832
324,18896884,4125058633
325,18896884,2897173917
326,18896884,56639886
327,18896884,1116676099235373057
328,18896884,951580817012199424
329,18896884,19072264
330,18896884,1038941365290393601
331,18896884,2980286584
332,18896884,1091760276
333,18896884,2471459401
334,18896884,2245418471
335,18896884,3338635078
336,18896884,53692216
337,18896884,63736966
338,18896884,395386246
339,18896884,127526259
340,18896884,701110529985613824
341,18896884,1015167910577364993
342,18896884,1001190482112806913
343,18896884,14867981
344,18896884,173784062
345,18896884,1068632163736854530
346,18896884,151054988
347,18896884,1064729260345065472
348,18896884,1062093106814877705
349,18896884,16169350
350,18896884,1050419146931019778
351,18896884,2785094659
352,18896884,465343511
353,18896884,18818686
354,18896884,975462369320226816
355,18896884,2270099503
356,18896884,3229089299
357,18896884,34228705
358,18896884,21075943
359,18896884,3492719674
360,18896884,2284191380
361,18896884,2494977932
362,18896884,222831389
363,18896884,2573982871
364,18896884,888357608062672896
365,18896884,385440371
366,18896884,13247
367,18896884,388394608
368,18896884,84822623
369,18896884,91096410
370,18896884,47461893
371,18896884,78176188
372,18896884,1882902872
373,18896884,906171985138462724
374,18896884,83692908
375,18896884,18447625
376,18896884,862330292895457280
377,18896884,823528104702410753
378,18896884,701927949
379,18896884,860501471661568000
380,18896884,311363930
381,18896884,38633793
382,18896884,928254828282896385
383,18896884,259546719
384,18896884,21403117
385,18896884,2913577535
386,18896884,42290868
387,18896884,989528042
388,18896884,38160006
389,18896884,2371578887
390,18896884,125452059
391,18896884,2534911168
392,18896884,917103519999692802
393,18896884,2463600361
394,18896884,913006179202330629
395,18896884,908678511623393281
396,18896884,702871034140225536
397,18896884,842415754205102081
398,18896884,18332190
399,18896884,3921060253
400,18896884,564837162
401,18896884,722477053111570432
402,18896884,18001523
403,18896884,887002960110268418
404,18896884,2513499320
405,18896884,889518976295763968
406,18896884,881580821970374656
407,18896884,861919265468948481
408,18896884,882247894601838592
409,18896884,2645817640
410,18896884,884043198330413057
411,18896884,278221900
412,18896884,879388648424095748
413,18896884,370086728
414,18896884,4829033709
415,18896884,255812611
416,18896884,869849950020030464
417,18896884,243693766
418,18896884,871691914810097664
419,18896884,4252267059
420,18896884,757415274
421,18896884,842131954174722050
422,18896884,2755895543
423,18896884,291557957
424,18896884,2364642523
425,18896884,862250774990135297
426,18896884,857168254904791040
427,18896884,105215850
428,18896884,781145705477967872
429,18896884,1560236666
430,18896884,93861039
431,18896884,116238928
432,18896884,219979750
433,18896884,2336426779
434,18896884,1107106406
435,18896884,2846957435
436,18896884,2495848250
437,18896884,13785992
438,18896884,1945213873
439,18896884,3327904901
440,18896884,844538648
441,18896884,2908236513
442,18896884,821964795830104064
443,18896884,784004775146905601
444,18896884,27512269
445,18896884,4410350555
446,18896884,2512452103
447,18896884,798135002
448,18896884,311964300
449,18896884,27884876
450,18896884,347471946
451,18896884,106334046
452,18896884,483128108
453,18896884,3128670519
454,18896884,725232497634762752
455,18896884,2719546707
456,18896884,2479760167
457,18896884,2450641105
458,18896884,258983214
459,18896884,1680583063
460,18896884,117088433
461,18896884,791677887573266432
462,18896884,485153942
463,18896884,3158615249
464,18896884,84111993
465,18896884,775028366466351104
466,18896884,24221152
467,18896884,754361134648614913
468,18896884,770206955008917508
469,18896884,370602000
470,18896884,768189722900312068
471,18896884,761197924726472704
472,18896884,756414055733157888
473,18896884,2992736990
474,18896884,382043170
475,18896884,727458578290884608
476,18896884,139832888
477,18896884,38725556
478,18896884,736972405344587777
479,18896884,738585348771434498
480,18896884,722795596306755584
481,18896884,3353863018
482,18896884,808639410
483,18896884,1930332721
484,18896884,730508549550395392
485,18896884,879962756
486,18896884,704709136475406338
487,18896884,16202279
488,18896884,3032718791
489,18896884,3362358989
490,18896884,3341138926
491,18896884,214463360
492,18896884,462342092
493,18896884,18683662
494,18896884,717213775242338305
495,18896884,3245436825
496,18896884,2644269548
497,18896884,701730121246490624
498,18896884,4892221360
499,18896884,702833983617368064
500,18896884,31125978
501,18896884,701618412259307520
502,18896884,834207422
503,18896884,325472223
504,18896884,24887016
505,18896884,1064334403
506,18896884,2700879866
507,18896884,2410103434
508,18896884,1113920359
509,18896884,569963347
510,18896884,4749011335
511,18896884,4693307377
512,18896884,63182976
513,18896884,4706637378
514,18896884,4706673985
515,18896884,4647163936
516,18896884,4311400581
517,18896884,3173158524
518,18896884,845130956
519,18896884,2466690880
520,18896884,357819594
521,18896884,1073507724
522,18896884,495270382
523,18896884,490571714
524,18896884,80053162
525,18896884,583948701
526,18896884,77221082
527,18896884,17056087
528,18896884,3237835715
529,18896884,19398829
530,18896884,216139469
531,18896884,3592715656
532,18896884,3387412541
533,18896884,97885295
534,18896884,29198497
535,18896884,3394230567
536,18896884,113126861
537,18896884,1592506704
538,18896884,3273421639
539,18896884,596280718
540,18896884,29702105
541,18896884,3323526562
542,18896884,192940975
543,18896884,222818059
544,18896884,2319192905
545,18896884,198894329
546,18896884,3258827331
547,18896884,3247157417
548,18896884,30092393
549,18896884,3227201788
550,18896884,2713864140
551,18896884,2163285038
552,18896884,61515919
553,18896884,3199219751
554,18896884,2787547655
555,18896884,3152070474
556,18896884,19908592
557,18896884,403522137
558,18896884,3098504921
559,18896884,293052204
560,18896884,1137173292
561,18896884,3085044945
562,18896884,3074397519
563,18896884,18001417
564,18896884,132283676
565,18896884,1719810200
566,18896884,55241622
567,18896884,2875438223
568,18896884,2998576840
569,18896884,2954682749
570,18896884,36003064
571,18896884,2970112131
572,18896884,2585558120
573,18896884,1441624142
574,18896884,1341483133
575,18896884,2598037068
576,18896884,1934700462
577,18896884,2557990587
578,18896884,30654064
579,18896884,637371792
580,18896884,970315550
581,18896884,264143155
582,18896884,195305662
583,18896884,453279125
584,18896884,19030971
585,18896884,459426276
586,18896884,379232866
587,18896884,540857969
588,18896884,631980531
589,18896884,2924245844
590,18896884,336185065
591,18896884,20808731
592,18896884,2197513519
593,18896884,22331400
594,18896884,147243477
595,18896884,290966463
596,18896884,2833592896
597,18896884,976900735
598,18896884,393472629
599,18896884,351111539
600,18896884,86711072
601,18896884,2770107595
602,18896884,20227267
603,18896884,2344229984
604,18896884,27653744
605,18896884,608062613
606,18896884,481311724
607,18896884,1053773414
608,18896884,2762942351
609,18896884,2578358982
610,18896884,2760570896
611,18896884,222150661
612,18896884,1015928011
613,18896884,482835754
614,18896884,123319219
615,18896884,2613512696
616,18896884,76605565
617,18896884,2762832685
618,18896884,1122692479
619,18896884,124011850
620,18896884,2320545229
621,18896884,64230310
622,18896884,153809582
623,18896884,19064714
624,18896884,937467168
625,18896884,2695995337
626,18896884,2692601637
627,18896884,30260685
628,18896884,586032653
629,18896884,603708488
630,18896884,2616526164
631,18896884,14360151
632,18896884,376185277
633,18896884,242293710
634,18896884,19113926
635,18896884,2609111130
636,18896884,2596856144
637,18896884,552178794
638,18896884,2220737588
639,18896884,19125668
640,18896884,190206308
641,18896884,16079871
642,18896884,23521853
643,18896884,117254522
644,18896884,263222116
645,18896884,112437503
646,18896884,19339713
647,18896884,88598283
648,18896884,26780968
649,18896884,457618157
650,18896884,370177548
651,18896884,21924702
652,18896884,22644627
653,18896884,271924589
654,18896884,23119700
655,18896884,416349034
656,18896884,14324699
657,18896884,382758790
658,18896884,2511331901
659,18896884,299903097
660,18896884,27091666
661,18896884,1670410453
662,18896884,765712585
663,18896884,16259973
664,18896884,39733084
665,18896884,702795292
666,18896884,2353221943
667,18896884,95952337
668,18896884,1246763424
669,18896884,360268772
670,18896884,564798416
671,18896884,1603253437
672,18896884,1877392844
673,18896884,1658611795
674,18896884,606336945
675,18896884,761711311
676,18896884,1511088859
677,18896884,956254838
678,18896884,517742719
679,18896884,394227695
680,18896884,634498998
681,18896884,1257300188
682,18896884,42650745
683,18896884,1133756222
684,18896884,1066478042
685,18896884,38221852
686,18896884,845261256
687,18896884,463245252
688,18896884,135390671
689,18896884,10441472
690,18896884,201042055
691,18896884,634040486
692,18896884,37894908
693,18896884,20249000
694,18896884,579896097
695,18896884,224562255
696,18896884,547982743
697,18896884,483424585
698,18896884,17678964
699,18896884,411546345
700,18896884,44178882
701,18896884,448959796
702,18896884,435825958
703,18896884,434120872
704,18896884,26971363
705,18896884,20939035
706,18896884,35044899
707,18896884,29996917
708,18896884,188671018
709,18896884,252807451
710,18896884,198763552
711,18896884,365170373
712,18896884,268484769
713,18896884,353051550
714,18896884,314125709
715,18896884,295925304
716,18896884,54970216
717,18896884,283998308
718,18896884,282505358
719,18896884,150979911
720,18896884,278530032
721,18896884,233763140
722,18896884,227278849
723,18896884,154629951
724,18896884,184442120
725,18896884,18902056
726,18896884,182852338
727,18896884,169130343
728,18896884,39529243
729,18896884,161006196
730,18896884,122595630
731,18896884,162054020
732,18896884,140398393
733,18896884,101095390
734,18896884,44299459
735,18896884,83567001
736,18896884,81367883
737,18896884,77432331
738,18896884,14341556
739,18896884,50985820
740,18896884,37900222
741,18896884,34405941
742,18896884,34243553
743,18896884,19654221
744,18896884,16648607
745,18896884,20973499
746,18896884,17679742
747,18896884,19070739
748,18896884,17466200
749,18896884,11854302
750,18896884,18317152
0,1501792469507362819,1596139034543362048
1,1501792469507362819,1868443242
2,1501792469507362819,1064936072973447168
3,1501792469507362819,1442921375241494530
4,1501792469507362819,32157935
5,1501792469507362819,1472574661330354189
6,1501792469507362819,1614480789730922496
7,1501792469507362819,1567457101265371137
8,1501792469507362819,1463101129223454725
9,1501792469507362819,952604081452998656
10,1501792469507362819,1573259314147500034
11,1501792469507362819,1537415214567763968
12,1501792469507362819,3980855063
13,1501792469507362819,4048408755
14,1501792469507362819,144832524
15,1501792469507362819,1527993053277048832
16,1501792469507362819,1176150225779642368
17,1501792469507362819,1447550199254040579
18,1501792469507362819,1393978794365669379
19,1501792469507362819,1550167561018417153
20,1501792469507362819,1475228454043983883
21,1501792469507362819,1581604530331975680
22,1501792469507362819,1569401266563956737
23,1501792469507362819,1584868701005807618
24,1501792469507362819,1519430398018834435
25,1501792469507362819,3194072301
26,1501792469507362819,1243561452562190337
27,1501792469507362819,2749603247
28,1501792469507362819,297565439
29,1501792469507362819,1941996169
30,1501792469507362819,273601649
31,1501792469507362819,131241003
32,1501792469507362819,20051822
33,1501792469507362819,1545793040643751936
34,1501792469507362819,421813279
35,1501792469507362819,1427998930596466698
36,1501792469507362819,4448361999
37,1501792469507362819,1526184891628797953
38,1501792469507362819,1069456473527386112
39,1501792469507362819,2980598067
40,1501792469507362819,1434270528542478339
41,1501792469507362819,579340992
42,1501792469507362819,302805101
43,1501792469507362819,1299017696416272385
44,1501792469507362819,1208085906088960000
45,1501792469507362819,1549354373272272897
46,1501792469507362819,172302018
47,1501792469507362819,1271787274745925637
48,1501792469507362819,17223094
49,1501792469507362819,3918731057
50,1501792469507362819,1336810220203483138
51,1501792469507362819,29130296
52,1501792469507362819,376168778
53,1501792469507362819,1162008234972143619
54,1501792469507362819,1342819724355371010
55,1501792469507362819,841971365569806337
56,1501792469507362819,762211603437723648
57,1501792469507362819,998825510552723456
58,1501792469507362819,2569919962
59,1501792469507362819,78923308
60,1501792469507362819,815707018514333698
61,1501792469507362819,45856294
62,1501792469507362819,1273160585350393859
63,1501792469507362819,2736858913
64,1501792469507362819,940442990983761920
65,1501792469507362819,373047813
66,1501792469507362819,389064116
67,1501792469507362819,23590445
68,1501792469507362819,1508725774639058951
69,1501792469507362819,714896111
70,1501792469507362819,1273839595222941698
71,1501792469507362819,2294248191
72,1501792469507362819,1564623378723512320
73,1501792469507362819,1476902835300229120
74,1501792469507362819,1557304576407228416
75,1501792469507362819,1317540446307028992
76,1501792469507362819,472423681
77,1501792469507362819,1495394621643440128
78,1501792469507362819,1036079942461620225
79,1501792469507362819,85188700
80,1501792469507362819,1447960235025575940
81,1501792469507362819,297341534
82,1501792469507362819,1152156225603342337
83,1501792469507362819,321921554
84,1501792469507362819,1495434758154768390
85,1501792469507362819,1500441597552599041
86,1501792469507362819,1403084437148033028
87,1501792469507362819,1488813076094803971
88,1501792469507362819,273662019
89,1501792469507362819,1524491331833315330
90,1501792469507362819,1429001975975251968
91,1501792469507362819,599547557
92,1501792469507362819,1527590234917064704
93,1501792469507362819,1535044676994080768
94,1501792469507362819,1406976463228878849
95,1501792469507362819,1488891713930375170
96,1501792469507362819,191080947
97,1501792469507362819,1490953532098457604
98,1501792469507362819,932540663513698305
99,1501792469507362819,20508915
100,1501792469507362819,615566756
101,1501792469507362819,86790325
102,1501792469507362819,1520452716786597888
103,1501792469507362819,838136759254978562
104,1501792469507362819,421197799
105,1501792469507362819,888001284
106,1501792469507362819,1426526397527379969
107,1501792469507362819,2465136543
108,1501792469507362819,1485291676784631815
109,1501792469507362819,57942589
110,1501792469507362819,6120542
111,1501792469507362819,1423015754782363652
112,1501792469507362819,1367144654769164288
113,1501792469507362819,135094167
114,1501792469507362819,1340764648040243201
115,1501792469507362819,1520702680871710720
116,1501792469507362819,1421558527508848642
117,1501792469507362819,1205052998705143809
118,1501792469507362819,2759844527
119,1501792469507362819,1526599191820222464
120,1501792469507362819,1152514785533136896
121,1501792469507362819,1011290241754451968
122,1501792469507362819,272302329
123,1501792469507362819,971132204112924672
124,1501792469507362819,440254202
125,1501792469507362819,1173842598869569536
126,1501792469507362819,2913521979
127,1501792469507362819,1363197389964775427
128,1501792469507362819,1195074558241456128
129,1501792469507362819,759722238
130,1501792469507362819,932692532760403968
131,1501792469507362819,937676766
132,1501792469507362819,890553679
133,1501792469507362819,1461783121322549249
134,1501792469507362819,1630635223
135,1501792469507362819,1008794986727567360
136,1501792469507362819,708385615411339264
137,1501792469507362819,750217472440143872
138,1501792469507362819,1432630059978854402
139,1501792469507362819,2876353654
140,1501792469507362819,709570624
141,1501792469507362819,1074757149748854792
142,1501792469507362819,2879205573
143,1501792469507362819,1390420733319335937
144,1501792469507362819,939673452763639811
145,1501792469507362819,1521041090647928832
146,1501792469507362819,1290566576035504129
147,1501792469507362819,201396237
148,1501792469507362819,340575941
149,1501792469507362819,800386596
150,1501792469507362819,1114674902
151,1501792469507362819,237426745
152,1501792469507362819,735968664822947840
153,1501792469507362819,1416245064557236225
154,1501792469507362819,3643489527
155,1501792469507362819,1425551683795529737
156,1501792469507362819,38017623
157,1501792469507362819,948535635144527872
158,1501792469507362819,1433448258756620290
159,1501792469507362819,830540668938354688
160,1501792469507362819,20366152
161,1501792469507362819,2270488555
162,1501792469507362819,540039738
163,1501792469507362819,1085292310563377152
164,1501792469507362819,2878736610
165,1501792469507362819,229983196
166,1501792469507362819,1474002874468286473
167,1501792469507362819,491443745
168,1501792469507362819,303211426
169,1501792469507362819,587248226
170,1501792469507362819,1221089120967188481
171,1501792469507362819,111343903
172,1501792469507362819,236334249
173,1501792469507362819,2937537765
174,1501792469507362819,1168777782811418624
175,1501792469507362819,107501822
176,1501792469507362819,2258234719
177,1501792469507362819,20055614
178,1501792469507362819,1721411748
179,1501792469507362819,748456515921711108
180,1501792469507362819,1264563992200122368
181,1501792469507362819,2715353151
182,1501792469507362819,123882557
183,1501792469507362819,1064518275114127360
184,1501792469507362819,1305372870
185,1501792469507362819,1396201581847236610
186,1501792469507362819,80676824
187,1501792469507362819,1642648664
188,1501792469507362819,1494175123766747136
189,1501792469507362819,1217716322806747136
190,1501792469507362819,722602034
191,1501792469507362819,1462332228743143426
192,1501792469507362819,843108811107942401
193,1501792469507362819,1512872044853186563
194,1501792469507362819,1512347629233053696
195,1501792469507362819,995818933964951552
196,1501792469507362819,1159862348401655808
197,1501792469507362819,16740739
198,1501792469507362819,706307788
199,1501792469507362819,1375784926562426886
200,1501792469507362819,1144705412903690241
201,1501792469507362819,1400062117093548032
202,1501792469507362819,546667465
203,1501792469507362819,836991077009739778
204,1501792469507362819,343353804
205,1501792469507362819,436927336
206,1501792469507362819,1322155395146797056
207,1501792469507362819,1714326511
208,1501792469507362819,1497063211190865931
209,1501792469507362819,68833446
210,1501792469507362819,3142731727
211,1501792469507362819,84445271
212,1501792469507362819,19545269
213,1501792469507362819,95541294
214,1501792469507362819,184025015
215,1501792469507362819,547750566
216,1501792469507362819,2914213804
217,1501792469507362819,92571993
218,1501792469507362819,17954631
219,1501792469507362819,971817867850211328
220,1501792469507362819,1488431416622956546
221,1501792469507362819,1244507645119205378
222,1501792469507362819,576644345
0,526439855,1633097230042247172
1,526439855,1291355798849822720
2,526439855,1551984745692758019
3,526439855,1505995957208555526
4,526439855,1441898945001582596
5,526439855,1346642720476033035
6,526439855,1612475763315605504
7,526439855,319373551
8,526439855,1384751430683172867
9,526439855,1613920185219522560
10,526439855,1279493951880400902
11,526439855,1542804377697763331
12,526439855,1131687591005151232
13,526439855,1328606226066890753
14,526439855,279636251
15,526439855,1499681337397202944
16,526439855,1522313256366493697
17,526439855,1442079740135763971
18,526439855,1400426190066827276
19,526439855,1614722480890839047
20,526439855,284485524
21,526439855,1613172475369590784
22,526439855,499750275
23,526439855,2780559665
24,526439855,1610898883059814402
25,526439855,1610031282896904194
26,526439855,954045364755197952
27,526439855,957323444399562754
28,526439855,1081846140
29,526439855,1323734575068123143
30,526439855,3404390074
31,526439855,3151684787
32,526439855,311414299
33,526439855,1580025700681191425
34,526439855,115042698
35,526439855,1384896458080628739
36,526439855,864636283
37,526439855,41906756
38,526439855,1008241916704587776
39,526439855,796029326831521794
40,526439855,1521180934879522816
41,526439855,792660682344894464
42,526439855,1601240370779721728
43,526439855,1559548775374389249
44,526439855,1598711945678524416
45,526439855,3312295286
46,526439855,84679848
47,526439855,1578840952675893251
48,526439855,841684235392077828
49,526439855,6349372
50,526439855,1303657916696756229
51,526439855,1294345520413057025
52,526439855,129316331
53,526439855,1105899749272621056
54,526439855,878622505
55,526439855,923882630944235520
56,526439855,3473330905
57,526439855,1482676022504001538
58,526439855,362095993
59,526439855,275768427
60,526439855,58792660
61,526439855,1559541520377622528
62,526439855,1000488596212781057
63,526439855,3466971016
64,526439855,142815659
65,526439855,1138050231709442048
66,526439855,1588248264423493633
67,526439855,1178939206435053569
68,526439855,885080646187712512
69,526439855,355602260
70,526439855,142449780
71,526439855,2636421944
72,526439855,1215390836936073217
73,526439855,888526726896201728
74,526439855,1407692329251651587
75,526439855,1504147059955408898
76,526439855,349082197
77,526439855,1587403468830117888
78,526439855,1415359392657121283
79,526439855,356963118
80,526439855,136611260
81,526439855,300222635
82,526439855,1502910804705824771
83,526439855,1559236582816858112
84,526439855,258070846
